,,,,,UVa Bookstores Web List,,,10/23/2019,,9:48:28AM
,,,,,Copyright University of Virginia,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,MDST,4101,1,VAIDHYANATHAN,(eBook) The Googlization of Everything,VAIDHYANATHAN,Optional,978-0-520-95245-4,$23.29,$0.00
2019VUVA,MDST,4106,1,BODROGHKOZY,EXPANDING VISTA,WATSON,Required,0-8223-1443-6,$27.95,$20.87
2019VUVA,MDST,4310,1,"ELLCESSOR, ELIZABETHUNDERSTANDING CELEBRITY",,TURNER,Required,978-1-4462-5321-2,$49.00,$36.57
2019VUVA,MDST,4310,1,"ELLCESSOR, ELIZABETHINTERNET CELEBRITY",,ABIDIN,Required,978-1-78756-079-6,$26.00,$19.50
2019VUVA,MDST,4310,1,"ELLCESSOR, ELIZABETH(eBook) Understanding Celebrity",,TURNER,Optional,978-1-4462-9271-6,$36.40,$0.00
2019VUVA,MDST,4320,1,"GOIN, KEARA",STARS NEW EDITION,DYER,Required,0-85170-643-6,$34.95,$17.39
2019VUVA,MDST,4320,1,"GOIN, KEARA","WHY YOU CRYING? MY LONG, HARD LOOK AT LIFE, LOVE, AND LAUGHTERLOPEZ",,Required,0-7432-5995-5,$15.99,$7.94
2019VUVA,MDST,4320,1,"GOIN, KEARA",I'M THE ONE THAT I WANT,CHO,Required,0-345-44014-5,$17.00,$7.96
2019VUVA,MDST,4559,1,CLARK,MEDIATED MEMORIES IN THE DIGITAL AGE,VAN DIJCK,Required,978-0-8047-5624-2,$32.00,$17.13
2019VUVA,MDST,4559,2,"DUNCAN, SEAN",TEXTUAL POACHERS,JENKINS,Required,978-0-415-53329-4,$51.95,$38.78
2019VUVA,MDST,4559,2,"DUNCAN, SEAN",PARTICIPATORY CULTURE IN A NETWORKED ERA,JENKINS,Required,978-0-7456-6071-4,$19.95,$9.93
2019VUVA,MDST,4704,1,ALI,CRITICAL POLITICAL ECONOMY OF THE MEDIA,HARDY,Required,0-415-54484-X,$50.95,$38.03
2019VUVA,MDST,4704,1,ALI,BECOMING DIGITAL,MOSCO,Required,1-78743-296-3,$27.99,$20.90
2019VUVA,MED,MEDICAL SPANISH001,,CORTABARRIA,BASIC SPANISH FOR MEDICAL PERSONNEL 2ND ENHANCEDJARVIS,,Required,978-1-285-05218-2,$132.36,$112.80
2019VUVA,MED,MEDICAL SPANISH001,,CORTABARRIA,(ebook) Spanish for Medical Personnel Enhanced Edition: The Basic Spanish SeriesJARVIS,,Optional,978-1-285-54609-4,$25.49,$0.00
2019VUVA,MESA,2300,1,COHEN,INDIAN OCEAN IN WORLD HISTORY,ALPERS,Required,978-0-19-533787-7,$20.41,$17.13
2019VUVA,MESA,2300,1,COHEN,FROM THE RUINS OF EMPIRE,MISHRA,Required,978-1-250-03771-8,$20.00,$9.45
2019VUVA,MSE,2090,ALL,STAFF,*LL: MATERIALS SCIENCE AND ENGINEERING W/WILEYPLUSCALLISTER,,Pick One,978-1-119-47207-0,$127.06,$108.00
2019VUVA,MSE,2090,ALL,STAFF,*STAND ALONE MATERIALS SCIENCE AND ENGINEERING ACCESS CODECALLISTER,,Pick One,978-1-119-40533-7,$96.47,$82.00
,,,,,Page 45 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,,Req Type,ISBN,New,Used
2019VUVA,MSE,3610,1,"WADLEY,HAYDN N",MATERIALS,ASHBY,,Required,978-0-08-102376-1,$130.00,$97.01
2019VUVA,MSE,3670,1,ZANGARI,PRINCIPLES OF ELECTRONIC MATERIALS & DEVICES (W/CD )KASAP,,,Required,0-07-310464-7,$293.67,$220.25
2019VUVA,MUPF,2110,5,"O'BRIEN, PATRICIA",IT'S NOT ON THE PAGE! HOW TO INTEGRATE JAZZ/JAZZ RHYTHM INTO CHORAL/SONAKASIAN,,,Optional,0-9717270-0-7,$29.95,$26.25
2019VUVA,MUPF,2110,5,"O'BRIEN, PATRICIA",,,,Recommended,$2.59,,
2019VUVA,MUPF,2110,5,"O'BRIEN, PATRICIA",YOU ALREADY KNOW HOW TO SING:,VOICE LESSONS- LIFE LESSONSNAKASIAN,,Required,0-9717270-1-5,$54.95,$45.00
2019VUVA,MUPF,2111,5,"O'BRIEN, PATRICIA",IT'S NOT ON THE PAGE! HOW TO INTEGRATE JAZZ/JAZZ RHYTHM INTO CHORAL/SONAKASIAN,,,Optional,0-9717270-0-7,$29.95,$26.25
2019VUVA,MUPF,2111,5,"O'BRIEN, PATRICIA",,,,Recommended,$2.59,,
2019VUVA,MUPF,2111,5,"O'BRIEN, PATRICIA",YOU ALREADY KNOW HOW TO SING:,VOICE LESSONS- LIFE LESSONSNAKASIAN,,Required,0-9717270-1-5,$54.95,$45.00
2019VUVA,MUPF,2180,2,ROSENSKY,MAIDEN VOYAGE V. 54,AEBERSOLD,,Required,978-1-56224-212-1,$12.44,$9.95
2019VUVA,MUPF,2180,2,ROSENSKY,JAZZ LANGUAGE (CODE JL),HAERLE,,Required,0-7604-0014-8,$17.99,$8.87
2019VUVA,MUPF,2180,2,ROSENSKY,GUITAR COMPING (JAZZ GUITAR STUDY SERIES #3) W/CD,GALBRAITH,CODE#BG3,Required,$17.95,$13.50,
2019VUVA,MUPF,2181,2,ROSENSKY,MAIDEN VOYAGE V. 54,AEBERSOLD,,Required,978-1-56224-212-1,$12.44,$9.95
2019VUVA,MUPF,2181,2,ROSENSKY,JAZZ LANGUAGE (CODE JL),HAERLE,,Required,0-7604-0014-8,$17.99,$8.87
2019VUVA,MUPF,2181,2,ROSENSKY,GUITAR COMPING (JAZZ GUITAR STUDY SERIES #3) W/CD,GALBRAITH,CODE#BG3,Required,$17.95,$13.50,
2019VUVA,MUPF,3110,5,"O'BRIEN, PATRICIA",IT'S NOT ON THE PAGE! HOW TO INTEGRATE JAZZ/JAZZ RHYTHM INTO CHORAL/SONAKASIAN,,,Optional,0-9717270-0-7,$29.95,$26.25
2019VUVA,MUPF,3110,5,"O'BRIEN, PATRICIA",,,,Recommended,$2.59,,
2019VUVA,MUPF,3110,5,"O'BRIEN, PATRICIA",YOU ALREADY KNOW HOW TO SING:,VOICE LESSONS- LIFE LESSONSNAKASIAN,,Required,0-9717270-1-5,$54.95,$45.00
2019VUVA,MUSI,1010,100,"MUELLER, JUSTIN",*MUSIC THEN & NOW,KELLY,,Required,978-0-393-92988-1,$122.35,$96.97
2019VUVA,MUSI,1010,100,"MUELLER, JUSTIN",(eBook) Music Then and Now,KELLY,,Optional,978-0-393-91842-7,$63.33,$0.00
2019VUVA,MUSI,1310,1,ROUS,CREATIVE APPROACH TO MUSIC FUND,DUCKWORTH,,Required,0-8400-2998-5,$124.95,$93.70
2019VUVA,MUSI,1310,2,ROUS,NO BOOK ORDERED,NO BOOK,,Required,$0.00,$0.00,
2019VUVA,MUSI,1310,3,ROUS,CREATIVE APPROACH TO MUSIC FUND,DUCKWORTH,,Required,0-8400-2998-5,$124.95,$93.70
2019VUVA,MUSI,2070,100,"MILLER, KARL",LET'S TALK ABOUT LOVE,WILSON,,Required,0-8264-2788-X,$14.95,$7.45
2019VUVA,MUSI,2070,100,"MILLER, KARL",WOMEN WHO ROCK,MCDONNELL,,Required,978-0-316-55887-7,$35.00,$26.25
2019VUVA,MUSI,2140,1,RUBIN,ROMANCING THE FOLK,FILENE,,Required,0-8078-4862-X,$37.50,$18.66
2019VUVA,MUSI,2302,ALL,MAYHOOD,ALFRED'S GROUP PIANO FOR ADULTS BOOK 1 (W/CD )LANCASTER,,,Required,0-7390-5301-9,$60.99,$45.00
2019VUVA,MUSI,2308,1,BEASLEY,SINGING BOOK W/ MP3,DAYME,,Required,978-0-393-92025-3,$114.67,$80.22
2019VUVA,MUSI,2340,1.002,JOSPE,**MUSI 2340 LEARN TO GROOVE (2ND ED.),JOSPE,,Required,$20.65,$15.30,
2019VUVA,MUSI,2342,1,JOSPE,**MUSI 2340 LEARN TO GROOVE (2ND ED.),JOSPE,,Required,$20.65,$15.30,
2019VUVA,MUSI,3010,1,GUARINO,MUSIC OF SILENCE,STEINDL-RAST,,Required,978-1-56975-297-5,$12.00,$9.00
2019VUVA,MUSI,3050,2,"DEVEAUX, SCOTT",EVERY SONG EVER,RATLIFF,,Required,1-250-11799-2,$16.00,$7.97
2019VUVA,MUSI,4507,1,"DEVEAUX, SCOTT",REVOLUTION IN THE HEAD,MACDONALD,,Recommended,1-55652-733-0,$18.95,$9.43
2019VUVA,MUSI,4507,1,"DEVEAUX, SCOTT",HELP!,BROTHERS,,Required,978-0-393-24623-0,$27.95,$20.95
2019VUVA,MUSI,4507,1,"DEVEAUX, SCOTT","(eBook) Help!: The Beatles, Duke Ellington, and the Magic of CollaborationBROTHERS",,,Optional,978-0-393-24624-7,$26.23,$0.00
2019VUVA,MUSI,4750,1,SLON,ART OF CONDUCTING,HUNSBERGER,,Required,0-07-031326-1,$144.12,$122.50
2019VUVA,NESC,4265,1,LIU,DEVELOPMENT OF THE NERVOUS SYSTEM,REH,,Required,0-12-374539-X,$89.95,$67.13
2019VUVA,NESC,4265,1,LIU,(eBook) Development of the Nervous System,REH,,Optional,978-0-08-092320-8,$37.78,$0.00
2019VUVA,NUCO,2210,ALL,STAFF,FUNDAMENTALS OF NURSING,TAYLOR,,Required,978-1-4963-6217-9,$139.99,$104.99
2019VUVA,NUCO,2210,ALL,STAFF,(eBook) Fundamentals of Nursing,TAYLOR,,Optional,978-1-4963-9985-4,$111.55,$0.00
2019VUVA,NUCO,2330,1,"DOWLING, TOMEKA",PHYSICAL EXAMINATION AND HEALTH ASSESSMENTJARVIS,,,Required,978-0-323-51080-6,$129.00,$90.25
2019VUVA,NUCO,3110,1,"CRAIG, SARAH",MEDICAL-SURGICAL NURSING: CONCEPTS FOR INTERPROFESSIONAL COLLABORATIVE CARE VOLIGNATAVICIUS,,,Required,978-0-323-44419-4,$170.00,$127.50
2019VUVA,NUCO,3110,1,"CRAIG, SARAH",(eBook) Medical-Surgical Nursing - E-Book,IGNATAVICIUS,,Optional,978-0-323-46179-5,$57.54,$0.00
2019VUVA,NUCO,3110,1,"CRAIG, SARAH",DAVIS'S DRUG GUIDE FOR NURSES,VALLERAND,,Recommended,978-0-8036-6945-1,$51.95,$38.95
2019VUVA,NUCO,3110,1,"CRAIG, SARAH",DAVIS'S COMPREHENSIVE MANUAL OF LABORATORY & DIAGNOSTIC TESTSVAN LEEUWEN,,,Optional,978-0-8036-7495-0,$60.95,$45.70
2019VUVA,NUCO,3110,1,"CRAIG, SARAH","(eBook) Davis's Drug Guide for Nurses, 16e",VALLERAND,,Optional,978-0-8036-7000-6,$25.98,$0.00
2019VUVA,NUCO,3310,1,BOITNOTT,WONG'S NURSING CARE OF INFANTS & CHILDREN,HOCKENBERRY,,Required,978-0-323-22241-9,$79.76,$63.69
2019VUVA,NUCO,3310,1,BOITNOTT,(eBook) Wong's Nursing Care of Infants and Children - E-BookHOCKENBERRY,,,Optional,978-0-323-29339-6,$43.26,$0.00
2019VUVA,NUCO,3610,1,"KASTELLO, JENNIFERMATERNITY & WOMEN'S HEALTH CARE",,LOWDERMILK,,Required,978-0-323-16918-9,$110.20,$95.52
2019VUVA,NUCO,3610,1,"KASTELLO, JENNIFER(ebook) Maternity and Women's Health Care",,LOWDERMILK,,Optional,978-0-323-39019-4,$43.26,$0.00
2019VUVA,NUCO,4110,1,"METZGER, MAUREEN MEDICAL-SURGICAL NURSING: CONCEPTS FOR INTERPROFESSIONAL COLLABORATIVE CARE VOLIGNATAVICIUS",,,,Required,978-0-323-44419-4,$170.00,$127.50
2019VUVA,NUCO,4110,1,"METZGER, MAUREEN (eBook) Medical-Surgical Nursing - E-Book",,IGNATAVICIUS,,Optional,978-0-323-46179-5,$57.54,$0.00
2019VUVA,NUCO,4210,1,BURNETT,PUBLIC HEALTH SCIENCE AND NURSING PRACTICESAVAGE,,,Required,0-8036-2199-X,$93.50,$88.03
2019VUVA,NUCO,4210,1,BURNETT,(eBook) Public Health Science and Nursing Practice Caring for PopulationsSAVAGE,,,Optional,978-0-8036-4491-5,$58.98,$0.00
2019VUVA,NUCO,4310,1,HEISTERMAN,VARCAROLIS' FOUNDATIONS OF PSYCHIATRIC MENTAL HEALTH NURSINGHALTER,,,Required,978-0-323-38967-9,$106.00,$79.50
2019VUVA,NUCO,4310,1,HEISTERMAN,(eBook) Varcarolis' Foundations of Psychiatric-Mental Health NursingHALTER,,,Optional,978-0-323-41731-0,$35.68,$0.00
,,,,,Page 46 of 79,,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,NUIP,2060,1,CONNELLY,**NUIP 2060 (A+P1) FALL 2019 PACKET: HUMAN ANATOMY & PHYSIOLOGY PART 1CONNELLY,,Required,,$7.50,$4.10
2019VUVA,NUIP,2060,1,CONNELLY,PRINCIPLES OF ANAT & PHYS (W/BRIEF ATLAS OF SKELETON)TORTORA,,Pick One,978-1-118-34500-9,$252.31,$207.09
2019VUVA,NUIP,2060,1,CONNELLY,**LL-PRINCIPLES OF ANATOMY & PHYSIOLOGY,TORTORA,Pick One,1-118-34439-1,$183.53,$150.71
2019VUVA,NUIP,2080,1,CONNELLY,**NUIP 2080 SPRING 2019 PACKET: MICROBIOLOGY FOR HEALTH SCIENCESCONNELLY,,Required,,$7.85,$0.00
2019VUVA,NUIP,2080,1,CONNELLY,BURTON'S MICROBIOLOGY FOR THE HEALTH SCIENCESENGELKIRK,,Required,978-1-4963-8046-3,$99.99,$74.63
2019VUVA,NUIP,2080,1,CONNELLY,(eBook) Burton's Microbiology for the Health Sciences,ENGELKIRK,Optional,978-1-4963-8047-0,$79.68,$0.00
2019VUVA,NUIP,2240,1,"LEBARON, VIRGINIA",DEVELOPING PERSON THROUGH THE LIFE SPAN,BERGER,Required,1-319-01627-8,$160.58,$137.60
2019VUVA,NUIP,2420,1,"TOLL, CRYSTAL",GOULD'S PATHOPHYSIOLOGY FOR THE HEALTH PROFESSIONSHUBERT,,Required,978-0-323-41442-5,$114.00,$85.07
2019VUVA,NUIP,2420,1,"TOLL, CRYSTAL",(eBook) Pathophysiology for the Health Professions - E- BookHUBERT,,Optional,978-0-323-41434-0,$38.62,$0.00
2019VUVA,NUIP,3420,1,"TOLL, CRYSTAL",UNDERSTANDING PATHOPHYSIOLOGY,HUETHER,Required,978-0-323-35409-7,$131.00,$92.54
2019VUVA,NUIP,3420,1,"TOLL, CRYSTAL",(eBook) Understanding Pathophysiology - E-Book,HUETHER,Optional,978-0-323-37052-3,$44.10,$0.00
2019VUVA,NUIP,4430,ALL,"DO, HA",MUNRO'S STATISTICAL METHODS FOR HEALTH CARE RESEARCHPLICHTA,,Required,1-4511-8794-7,$66.15,$64.18
2019VUVA,NUIP,4610,1,"DOWLING, TOMEKA",LEADERSHIP ROLES MANAGEMENT FUNCTIONS IN NURSINGHUSTON,,Required,1-4963-4979-2,$86.99,$64.93
2019VUVA,NUIP,4610,1,"DOWLING, TOMEKA",(eBook) Leadership Roles and Management Functions in NursingHUSTON,,Optional,978-1-4963-4980-4,$69.32,$0.00
2019VUVA,NURS,1010,1,"CARROLL, THERESA","WAIT, WHAT?: AND LIFE'S OTHER ESSENTIAL QUESTIONSRYAN",,Required,978-0-06-266457-0,$19.99,$14.99
2019VUVA,NURS,1010,1,"CARROLL, THERESA",I'M JUDGING YOU,AJAYI,Required,1-62779-606-1,$17.00,$12.75
2019VUVA,PAVS,4500,2,MEYER,HOW TO STUDY PUBLIC LIFE,GEHL,Required,1-61091-423-6,$37.00,$26.25
2019VUVA,PAVS,4500,2,MEYER,RIGHT TO THE CITY,MITCHELL,Required,1-57230-847-8,$35.00,$26.12
2019VUVA,PAVS,4500,2,MEYER,SAVING CENTRAL PARK,ROGERS,Required,978-1-5247-3355-1,$30.00,$22.50
2019VUVA,PAVS,4500,2,MEYER,PARK AND THE PEOPLE,ROSENZWEIG,Required,978-0-8014-9751-3,$26.95,$20.20
2019VUVA,PAVS,4500,2,MEYER,CENTRAL PARK,MILLER,Recommended,978-0-8109-3946-2,$50.00,$37.50
2019VUVA,PAVS,4500,3,CHAKRAVORTY,SURVIVAL IN AUSCHWITZ W/NEW AFTERWORD,LEVI,Required,0-684-82680-1,$16.00,$7.97
2019VUVA,PAVS,4500,3,CHAKRAVORTY,MEN IN SUN & OTHER PALESTINIAN STORIES,KANAFANI,Required,0-89410-857-3,$14.95,$11.16
2019VUVA,PAVS,4500,3,CHAKRAVORTY,CITY OF THORNS,RAWLENCE,Required,1-250-11873-5,$18.00,$13.50
2019VUVA,PAVS,4500,3,CHAKRAVORTY,THE REFUGEES,NGUYEN,Required,0-8021-2639-1,$25.00,$18.75
2019VUVA,PAVS,4500,3,CHAKRAVORTY,AFTER THE LAST SKY,SAID,Optional,0-231-11449-4,$33.00,$24.74
2019VUVA,PAVS,4500,3,CHAKRAVORTY,EMIGRANTS,SEBALD,Required,0-8112-2614-X,$16.95,$8.43
2019VUVA,PAVS,4500,3,CHAKRAVORTY,SURVIVING THE SLAUGHTER,UMUTESI,Optional,0-299-20494-4,$24.95,$18.63
2019VUVA,PAVS,4500,3,CHAKRAVORTY,BORDER VIGILS,HARDING,Optional,1-78168-063-9,$16.95,$8.42
2019VUVA,PAVS,4500,3,CHAKRAVORTY,SIGNS PRECEDEING THE END OF THE WORLD,HERRERA,Required,1-908276-42-8,$11.79,$9.76
2019VUVA,PAVS,4500,3,CHAKRAVORTY,EXIT WEST,HAMID,Required,978-0-7352-1220-6,$8.15,$7.88
2019VUVA,PAVS,4500,3,CHAKRAVORTY,BADDAWI,ABDELRAZAQ,Required,978-1-935982-40-1,$19.99,$13.99
2019VUVA,PAVS,4500,3,CHAKRAVORTY,RETABLOS,SOLIS,Required,978-0-87286-786-4,$15.95,$11.95
2019VUVA,PAVS,4500,3,CHAKRAVORTY,UNACCOMPANIED,ZAMORA,Required,978-1-55659-511-0,$16.00,$7.97
2019VUVA,PAVS,4500,3,CHAKRAVORTY,THESE ARE THE NAMES,WIERINGA,Required,978-1-61219-565-0,$24.99,$18.75
2019VUVA,PAVS,4500,3,CHAKRAVORTY,LINE BECOMES A RIVER,CANTU,Required,978-0-7352-1773-7,$17.00,$9.00
2019VUVA,PAVS,4500,3,CHAKRAVORTY,ON EARTH WE'RE BRIEFLY GORGEOUS,VUONG,Required,978-0-593-10429-3,$28.00,$21.00
2019VUVA,PAVS,4500,3,CHAKRAVORTY,(eBook) Men in the Sun and Other Palestinian Stories,KANAFANI,Optional,978-1-62637-068-5,$15.95,$0.00
2019VUVA,PAVS,4500,3,CHAKRAVORTY,(eBook) The Emigrants,SEBALD,Optional,978-0-8112-2129-0,$16.95,$0.00
2019VUVA,PAVS,4500,3,CHAKRAVORTY,WE NEED NEW NAMES,BULAWAYO,Required,978-0-316-23084-1,$9.98,$7.46
2019VUVA,PAVS,4500,4,JASWAL,CULTURAL NATURE OF HUMAN DEVELOPMENT,ROGOFF,Required,0-19-513133-9,$31.95,$23.85
2019VUVA,PAVS,4500,4,JASWAL,ARE WE SMART ENOUGH TO KNOW HOW SMART ANIMALS ARE?DE WAAL,,Required,978-0-393-35366-2,$16.95,$12.72
2019VUVA,PAVS,4500,4,JASWAL,SCIENTIST IN THE CRIB,GOPNIK,Required,978-0-688-17788-1,$14.99,$7.46
2019VUVA,PAVS,4500,4,JASWAL,(eBook) The Scientist In The Crib,GOPNIK,Optional,978-0-06-184691-5,$14.99,$0.00
2019VUVA,PAVS,4500,5,"MILOV, SARAH",BRAVE NEW WORLD P.S. ED,HUXLEY,Required,0-06-085052-3,$10.50,$7.95
2019VUVA,PAVS,4500,5,"MILOV, SARAH","THREE GENERATIONS, NO IMBECILES",LOMBARDO,Required,978-0-8018-9824-2,$28.00,$20.90
2019VUVA,PAVS,4500,5,"MILOV, SARAH",HITLER'S AMERICAN MODEL,WHITMAN,Required,978-0-691-18306-0,$14.95,$7.45
2019VUVA,PAVS,4500,6,FRASER,CHEMISTRY IN CONTEXT,AMERICAN CHEMICAL SOCIETYRequired,,978-1-259-63814-5,$197.35,$166.93
2019VUVA,PAVS,4500,6,FRASER,"SICKER, FATTER, POORER",TRASANDE,Required,978-1-328-55349-2,$22.00,$16.50
2019VUVA,PAVS,4500,6,FRASER,(eBook) Chemistry in Context,AMERICAN CHEMICAL SOCIETYOptional,,978-1-259-91952-7,$57.49,$0.00
2019VUVA,PERS,1010,1,"MOHIT, MAHSHAD",**INTRODUCTION TO PERSIAN (REV 4TH ED),THACKSTON,Optional,1-58814-055-5,$50.00,$37.50
2019VUVA,PERS,1010,1,"MOHIT, MAHSHAD",PERSIAN IN USE,SEDIGHI,Required,90-8728-217-6,$85.00,$63.75
2019VUVA,PERS,1010,1,"MOHIT, MAHSHAD",**NEW COMBINED PERSIAN-ENGLISH DICTIONARY,ARYANPUR-KASHANIOptional,,0-939214-29-6,$39.95,$29.96
2019VUVA,PERS,2010,1,"MOHIT, MAHSHAD",**PERSIAN HERE AND NOW BOOK II,FAROKHFAL,Pick One,1-933823-70-4,$90.00,$67.50
2019VUVA,PERS,2010,1,"MOHIT, MAHSHAD",**PERSIAN HERE AND NOW BOOK II (COLOR),FAROKHFAL,Pick One,978-1-933823-99-7,$92.13,$69.97
,,,,,Page 47 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,PHIL,1000,100,LOMASKY,MEDITATIONS ON FIRST PHILOSOPHY (TRANS: CRESS )DESCARTES,,Required,0-87220-192-9,$10.00,$7.46
2019VUVA,PHIL,1000,100,LOMASKY,"ENQUIRY CONCERNING HUMAN UNDERSTANDING W/LETTER, ETCHUME",,Required,0-87220-229-1,$9.00,$6.72
2019VUVA,PHIL,1000,100,LOMASKY,ON LIBERTY,MILL,Required,0-915144-43-3,$8.00,$5.97
2019VUVA,PHIL,1000,100,LOMASKY,FIVE DIALOGUES (TRANS: GRUBE ),PLATO,Required,0-87220-633-5,$9.50,$7.09
2019VUVA,PHIL,1000,100,LOMASKY,WHAT DOES IT ALL MEAN?,NAGEL,Required,978-0-19-505216-9,$22.95,$17.13
2019VUVA,PHIL,1000,100,LOMASKY,FREE WILL AND DETERMINISM,WILLIAMS,Required,978-0-915144-77-8,$10.50,$7.90
2019VUVA,PHIL,1410,1,DARCY,INTRODUCTION TO LOGIC,COPI,Required,978-1-292-02482-0,$172.89,$145.95
2019VUVA,PHIL,1510,1,"SECADA,JORGE E",MEDITATIONS ON FIRST PHILOSOPHY,DESCARTES,Required,0-19-280696-3,$11.95,$5.94
2019VUVA,PHIL,1510,1,"SECADA,JORGE E",PATH TO SUFISM,AL-GHAZALI,Required,1-887752-30-7,$12.95,$9.67
2019VUVA,PHIL,1510,1,"SECADA,JORGE E",PHAEDRUS (ED. KEATS),PLATO,Required,978-0-19-955402-7,$10.95,$5.45
2019VUVA,PHIL,1510,1,"SECADA,JORGE E",CONFESSIONS,AUGUSTINE,Required,978-1-62466-782-4,$11.00,$7.70
2019VUVA,PHIL,1510,1,"SECADA,JORGE E",INTERIOR CASTLE,ST. TERESA,Required,978-0-486-46145-8,$5.00,$2.49
2019VUVA,PHIL,1750,100,"OTT, WALTER",**WHAT'S IT ALL ABOUT?,BAGGINI,Required,978-0-19-531579-0,$10.75,$9.66
2019VUVA,PHIL,1750,100,"OTT, WALTER",MEANING OF LIFE,KLEMKE,Required,0-19-067419-9,$37.95,$29.83
2019VUVA,PHIL,1750,100,"OTT, WALTER",(eBook) The Meaning of Life,KLEMKE,Optional,978-0-19-067420-5,$19.98,$0.00
2019VUVA,PHIL,1750,100,"OTT, WALTER",**PHIL 1750 FALL 2019 COURSE PACKET: MEANING OF LIFEFOTT,,Required,,$45.60,$0.00
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",PHILOSOPHY IN THE MIDDLE AGES,HYMAN,Required,1-60384-208-X,$50.00,$37.31
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",INTRODUCTORY READINGS IN ANCIENT GREEK & ROMAN PHILOSOPHYREEVE,,Required,978-1-62466-352-9,$53.00,$39.75
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",(eBook) Philosophy in the Middle Ages,HYMAN,Optional,978-1-60384-451-2,$26.19,$0.00
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",NEW HISTORY OF WESTERN PHILOSOPHY,KENNY,Required,978-0-19-965649-3,$29.95,$22.36
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",PHAEDRUS (ED. KEATS),PLATO,Required,978-0-19-955402-7,$10.95,$5.45
2019VUVA,PHIL,2110,100,"SECADA,JORGE E",(eBook) Introductory Readings in Ancient Greek and Roman PhilosophyREEVE,,Optional,978-1-62466-354-3,$27.57,$0.00
2019VUVA,PHIL,2450,1,"HUMPHREYS,PAUL",STRUCTURE OF SCIENTIFIC REVOLUTION 50TH ANNIV EDKUHN,,Required,0-226-45812-1,$15.00,$8.96
2019VUVA,PHIL,2450,1,"HUMPHREYS,PAUL",THEORY AND REALITY,GODFREY-SMITH,Required,978-0-226-30063-4,$29.00,$21.75
2019VUVA,PHIL,2500,100,"IRVING, ZACHARY",PERSONAL IDENTITY,PERRY,Required,0-520-25642-5,$34.95,$26.09
2019VUVA,PHIL,2500,100,"IRVING, ZACHARY",MINDWARE,CLARK,Required,0-19-982815-6,$54.95,$41.01
2019VUVA,PHIL,2500,100,"IRVING, ZACHARY",(eBook) Mindware,CLARK,Optional,978-0-19-937932-3,$27.48,$0.00
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",CLIMATE ETHICS,GARDINER,Required,0-19-539961-7,$42.95,$32.06
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",REASON IN A DARK TIME,JAMIESON,Required,978-0-19-084588-9,$24.95,$18.70
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",PROSPERITY WITHOUT GROWTH,JACKSON,Required,978-1-138-93541-9,$23.95,$17.95
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",HOW MUCH IS ENOUGH?,SKIDELSKY,Required,978-1-59051-634-8,$24.00,$11.94
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",FELLOW CREATURES,KORSGAARD,Required,978-0-19-875385-8,$19.59,$14.70
2019VUVA,PHIL,2500,200,"BREWER,TALBOT M",DEATH AND THE AFTERLIFE,SCHEFFLER,Required,978-0-19-046917-7,$19.95,$14.95
2019VUVA,PHIL,2500,400,"SECADA,JORGE E",NO BOOK ORDERED,NO BOOK,Required,,$0.00,$0.00
2019VUVA,PHIL,2660,100,MERRICKS,NO BOOK ORDERED,NO BOOK,Required,,$0.00,$0.00
2019VUVA,PHIL,3120,1,TOTH,NEW ARISTOTLE READER,ACKRILL,Required,0-691-02043-4,$39.95,$29.97
2019VUVA,PHIL,3120,1,TOTH,(eBook) A New Aristotle Reader,ACKRILL,Optional,978-1-4008-3582-9,$37.29,$0.00
2019VUVA,PHIL,3150,1,TOTH,EARLY MODERN PHILOSOPHY,ALLHOFF,Required,978-1-4051-3567-2,$53.00,$39.55
2019VUVA,PHIL,3150,1,TOTH,WOMEN PHILOSOPHERS OF THE EARLY MODERN PERIODATHERTON,,Required,978-0-87220-259-7,$13.50,$10.07
2019VUVA,PHIL,3150,1,TOTH,REVOLUTIONIZING THE SCIENCES,DEAR,Required,978-0-691-19434-9,$27.95,$20.95
2019VUVA,PHIL,3310,1,MERRICKS,NO BOOK ORDERED,NO BOOK,Required,,$0.00,$0.00
2019VUVA,PHIL,3330,1,"LANGSAM, HAROLD",PERSONAL IDENTITY,PERRY,Required,0-520-25642-5,$34.95,$26.09
2019VUVA,PHIL,3330,1,"LANGSAM, HAROLD",NATURE OF MIND,ROSENTHAL,Required,0-19-504671-4,$97.95,$73.10
